exercise_id,exercise_name,exercise_type,body_part,exercise_image,equipment
4962,Kettlebell + Straight Leg Deadlift,weight_reps,hips,https://apilyfta.com/static/GymvisualPNG/37331101-Kettlebell-Straight-leg-Deadlift_Hips_small.png,kettlebell
27557,Barbell + Standing Shoulders Press,weight_reps,shoulders,https://apilyfta.com/static/GymvisualPNG/53281101-Barbell-Standing-Shoulders-Press_Shoulders-FIX_small.png,barbell
1877,Dumbbell + Standing Overhead Press,db_2_simultaneous,shoulders,https://apilyfta.com/static/GymvisualPNG/04261101-Dumbbell-Standing-Overhead-Press_shoulder_small.png,dumbbell
5382,Barbell + Banded Romanian Deadlift,weight_reps,hips,https://apilyfta.com/static/GymvisualPNG/41731101-Barbell-Banded-Romanian-Deadlift_Hips_small.png,barbell
28015,Ez Barbell + Ez Bar Seated Wrist Reverse Curl,weight_reps,forearms,https://apilyfta.com/static/GymvisualPNG/63641101-EZ-Bar-Seated-Wrist-Reverse-Curl_Forearms_small.png,ez barbell
5425,Cable + Wide Neutral Grip Pulldown,weight_reps,back,https://apilyfta.com/static/GymvisualPNG/42171101-Cable-Wide-Neutral-Grip-PullDown_Back_small.png,cable
1556,Barbell + Standing Bradford Press,weight_reps,shoulders,https://apilyfta.com/static/GymvisualPNG/01051101-Barbell-Standing-Bradford-Press_Shoulders_small.png,barbell
5336,Barbell + Deadstop Row With Rack,weight_reps,back,https://apilyfta.com/static/GymvisualPNG/41261101-Barbell-Deadstop-Row-with-Rack-(male)_Back_small.png,barbell
5609,Barbell + Seated High Front Raise,weight_reps,shoulders,https://apilyfta.com/static/GymvisualPNG/44111101-Barbell-Seated-High-Front-Raise_Shoulders_small.png,barbell
5338,Weighted + Counterbalanced Squat,weight_reps,quadriceps,https://apilyfta.com/static/GymvisualPNG/41281101-Weighted-Counterbalanced-Squat-(male)_Thighs_small.png,weighted
1559,Barbell + Standing Leg Calf Raise,weight_reps,calves,https://apilyfta.com/static/GymvisualPNG/01081101-Barbell-Standing-Leg-Calf-Raise_Calf_small.png,barbell
